rdt_id,ns_lines,rdt_lines,rdt_lines_id,rdt_station_names,rdt_station_codes,cause_nl,cause_en,statistical_cause_nl,statistical_cause_en,cause_group,start_time,end_time,duration_minutes
4187,Heerlen-Sittard,"Heerlen - Sittard",77,,,seinstoring,"signal failure",seinstoring,"signal failure",infrastructure,"2012-07-15 11:38:01","2012-07-15 13:57:01",109
4188,Geldermalsen-Dordrecht,"Dordrecht - Geldermalsen",55,,,seinstoring,"signal failure",seinstoring,"signal failure",infrastructure,"2012-07-15 23:44:01","2012-07-16 02:11:01",143
4189,"Leiden Centraal-Utrecht Centraal","Leiden Centraal - Utrecht Centraal",147,,,"dier op het spoor","an animal on the railway track","dier op het spoor","an animal on the railway track",external,"2012-07-15 23:56:01","2012-07-16 01:34:01",88
4190,Arnhem-Winterswijk,"Arnhem Centraal - Winterswijk",82,,,"het onschadelijk maken van een WO-II bom","dismantling a bomb from the Second World War","het onschadelijk maken van een WO-II bom","dismantling a bomb from the Second World War",external,"2012-07-16 05:45:01","2012-07-16 07:08:01",41
4191,"Enkhuizen-Amsterdam C/Schiphol","Enkhuizen - Hoorn",119,,,seinstoring,"signal failure",seinstoring,"signal failure",infrastructure,"2012-07-16 07:59:02","2012-07-16 09:37:01",71
4192,"Leiden Centraal-Amsterdam C/Schiphol","Leiden Centraal - Schiphol Airport",22,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2012-07-16 09:51:01","2012-07-16 10:46:01",2
4193,"Lelystad C-Den Haag C","Den Haag Centraal - Leiden Centraal, Leiden Centraal - Schiphol Airport, Lelystad Centrum - Schiphol Airport","22,144,169",,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2012-07-16 10:12:01","2012-07-16 13:10:01",143
4194,Amersfoort-Schiphol,"Amersfoort - Schiphol Airport",148,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2012-07-16 11:47:01","2012-07-16 13:10:02",53
4195,"Utrecht Centraal-Arnhem","Arnhem Centraal - Utrecht Centraal",133,,,overwegstoring,"level crossing failure",overwegstoring,"level crossing failure",infrastructure,"2012-07-16 20:02:01","2012-07-16 22:13:02",72
4196,Venlo-Roermond,"Roermond - Venlo",66,,,"sein-en overwegstoring","signal and level crossing failure","sein-en overwegstoring","signal and level crossing failure",infrastructure,"2012-07-17 10:26:01","2012-07-17 11:16:01",24
4197,"Breda-Amsterdam C","Amsterdam Centraal - Schiphol Airport, Breda - Rotterdam Centraal (HSL), Rotterdam Centraal - Schiphol Airport (HSL)","15,24,32",,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2012-07-17 11:00:02","2012-07-17 12:33:01",67
4198,Zwolle-Emmen,"Emmen - Zwolle",159,,,"aanrijding met een voertuig","collision with a vehicle","aanrijding met een voertuig","collision with a vehicle",accidents,"2012-07-17 11:02:01","2012-07-17 13:03:05",99
4199,"Utrecht Centraal-Schiphol","Schiphol Airport - Utrecht Centraal",137,,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2012-07-17 11:53:01","2012-07-17 14:03:01",114
4200,"Lelystad C-Amsterdam C/Hilversum/Schiphol","Amsterdam Centraal - Lelystad Centrum, Lelystad Centrum - Schiphol Airport","144,145",,,seinstoring,"signal failure",seinstoring,"signal failure",infrastructure,"2012-07-17 19:19:01","2012-07-17 22:07:01",129
4201,Antwerpen-Centr-Roosendaal,,,,,"defecte treinen","defective trains","defecte treinen","defective trains","rolling stock","2012-07-17 19:27:01","2012-07-17 21:45:01",134
4202,Eindhoven-'s-Hertogenbosch,"'s-Hertogenbosch - Eindhoven",153,,,politieonderzoek,"police investigation",politieonderzoek,"police investigation",external,"2012-07-17 23:37:01","2012-07-18 00:54:01",34
4203,Arnhem-Nijmegen/Schiphol,"Arnhem Centraal - Nijmegen, Arnhem Centraal - Utrecht Centraal, Schiphol Airport - Utrecht Centraal","59,133,137",,,overwegstoring,"level crossing failure",overwegstoring,"level crossing failure",infrastructure,"2012-07-18 06:00:01","2012-07-18 18:04:01",704
4204,"Utrecht Centraal-Rhenen","Rhenen - Utrecht Centraal",166,,,overwegstoring,"level crossing failure",overwegstoring,"level crossing failure",infrastructure,"2012-07-18 07:19:01","2012-07-18 19:53:01",627
4205,Groningen-Leeuwarden,"Groningen - Leeuwarden",102,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2012-07-18 07:45:01","2012-07-18 09:06:01",49
4206,"Kerkrade C-Heerlen","Heerlen - Kerkrade Centrum",78,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2012-07-18 08:09:01","2012-07-18 10:09:02",82
4207,"Rotterdam C-Deventer","Amersfoort - Utrecht Centraal, Rotterdam Centraal - Utrecht Centraal","134,142",,,"meerdere verstoringen","multiple disruptions","meerdere verstoringen","multiple disruptions",unknown,"2012-07-18 09:17:01","2012-07-18 12:48:01",209
4208,"Breda-Den Haag C","Breda - Dordrecht, Den Haag Centraal - Den Haag HS, Den Haag HS - Rotterdam Centraal, Dordrecht - Rotterdam Centraal","10,11,16,170",,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2012-07-18 12:37:01","2012-07-18 14:36:01",81
4209,Alkmaar-Haarlem,"Haarlem - Uitgeest",111,,,"beschadigd spoorviaduct","damaged railway bridge","beschadigd spoorviaduct","damaged railway bridge",accidents,"2012-07-18 14:32:01","2012-07-18 15:04:01",10
4210,"Leiden Centraal-Den Haag C/Den Haag HS","Den Haag Centraal - Leiden Centraal, Den Haag HS - Leiden Centraal","168,169",,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2012-07-18 17:18:01","2012-07-18 20:35:01",165
4211,"Lelystad C-Amsterdam C/Hilversum/Schiphol","Almere Oostvaarders - Utrecht Centraal, Amsterdam Centraal - Lelystad Centrum, Lelystad Centrum - Schiphol Airport","144,145,149",,,herstelwerkzaamheden,"repair works",herstelwerkzaamheden,"repair works","engineering work","2012-07-19 06:07:02","2012-07-19 08:04:01",94
4212,"Rotterdam C-Amsterdam C","Amsterdam Centraal - Schiphol Airport, Rotterdam Centraal - Schiphol Airport (HSL)","24,32",,,"beschadigde bovenleiding","damaged overhead wires","beschadigde bovenleiding","damaged overhead wires",infrastructure,"2012-07-19 12:25:01","2012-07-19 13:06:02",21
4213,"Den Haag C-Breda","Breda - Dordrecht, Den Haag Centraal - Den Haag HS, Den Haag HS - Rotterdam Centraal, Dordrecht - Rotterdam Centraal","10,11,16,170",,,"eerdere verstoring","an earlier disruption","eerdere verstoring","an earlier disruption",logistical,"2012-07-19 14:16:02","2012-07-19 16:35:01",123
4214,Arnhem-Winterswijk,"Arnhem Centraal - Winterswijk",82,,,seinstoring,"signal failure",seinstoring,"signal failure",infrastructure,"2012-07-19 17:57:01","2012-07-19 18:56:01",32
4215,Heerlen-Sittard,"Heerlen - Sittard",77,,,koperdiefstal,"copper theft",koperdiefstal,"copper theft",external,"2012-07-20 06:32:10","2012-07-20 07:36:01",41
4216,Geldermalsen-Dordrecht,"Dordrecht - Geldermalsen",55,,,seinstoring,"signal failure",seinstoring,"signal failure",infrastructure,"2012-07-20 13:44:01","2012-07-20 15:35:01",81
4217,"Amsterdam C-Rhenen","Rhenen - Utrecht Centraal",166,,,"meerdere verstoringen","multiple disruptions","meerdere verstoringen","multiple disruptions",unknown,"2012-07-20 14:25:01","2012-07-20 20:13:01",348
4218,"Rotterdam C-Utrecht Centraal","Rotterdam Centraal - Utrecht Centraal",142,,,"inzet van hulpdiensten","an emergency call","inzet van hulpdiensten","an emergency call",external,"2012-07-20 17:43:01","2012-07-20 18:00:01",2
4219,"Zwolle-Nijverdal West","Almelo - Zwolle",95,,,seinstoring,"signal failure",seinstoring,"signal failure",infrastructure,"2012-07-21 06:56:01","2012-07-21 14:02:01",398
4220,Arnhem-Winterswijk,"Arnhem Centraal - Winterswijk",82,,,"sein-en overwegstoring","signal and level crossing failure","sein-en overwegstoring","signal and level crossing failure",infrastructure,"2012-07-21 13:28:02","2012-07-21 17:03:01",185
4221,Zwolle-Deventer,"Deventer - Zwolle",94,,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2012-07-21 15:51:02","2012-07-21 17:43:01",74
4222,"Utrecht Centraal-Schiphol","Schiphol Airport - Utrecht Centraal",137,,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2012-07-21 17:55:01","2012-07-21 20:05:01",121
4223,"Rotterdam C-Amsterdam C, Utrecht Centraal-Amsterdam C/Schiphol","Amsterdam Centraal - Utrecht Centraal, Amsterdam Centraal - Woerden, Schiphol Airport - Utrecht Centraal","136,137,141",,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2012-07-21 20:09:01","2012-07-21 22:44:02",123
4224,"Rotterdam C-Utrecht Centraal","Rotterdam Centraal - Utrecht Centraal",142,,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2012-07-21 20:33:01","2012-07-21 22:44:03",99
4225,"Leiden Centraal-Haarlem","Haarlem - Leiden Centraal",23,,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2012-07-22 01:51:01","2012-07-22 02:13:01",22
4226,"Amsterdam C-Leiden Centraal/Rotterdam C","Amsterdam Centraal - Schiphol Airport",32,,,"gestrande trein","stranded train","gestrande trein","stranded train","rolling stock","2012-07-22 15:04:01","2012-07-22 16:39:01",22
4227,Schiphol-Amersfoort,"Amersfoort - Schiphol Airport",148,,,"gestrande trein","stranded train","gestrande trein","stranded train","rolling stock","2012-07-22 15:13:01","2012-07-22 16:39:02",13
4228,Schiphol,"Amersfoort - Schiphol Airport, Amsterdam Centraal - Schiphol Airport, Leiden Centraal - Schiphol Airport, Lelystad Centrum - Schiphol Airport, Rotterdam Centraal - Schiphol Airport (HSL), Schiphol Airport - Utrecht Centraal, Schiphol Airport - Zaandam","22,24,32,137,144,148,165",,,"gestrande trein","stranded train","gestrande trein","stranded train","rolling stock","2012-07-23 13:45:01","2012-07-23 15:01:02",31
4229,Mönchengladbach-Venlo,"Hamm (Westf.) - Venlo",128,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2012-07-23 15:16:01","2012-07-23 16:07:01",7
4230,Roermond-Venlo,"Roermond - Venlo",66,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2012-07-23 15:16:02","2012-07-23 16:07:02",7
4231,Eindhoven,"'s-Hertogenbosch - Eindhoven, Eindhoven - Roermond, Eindhoven - Tilburg, Eindhoven - Venlo","65,67,152,153",,,stroomstoring,"power failure",stroomstoring,"power failure",infrastructure,"2012-07-23 18:56:01","2012-07-23 22:01:01",147
4232,Maastricht-Liège-Guillemins,"Liège-Guillemins - Maastricht",121,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2012-07-24 10:41:01","2012-07-24 12:05:01",46
4233,"Leiden Centraal-Den Haag C","Den Haag Centraal - Leiden Centraal",169,,,"defect spoor","defective railway track","defect spoor","defective railway track",infrastructure,"2012-07-24 13:45:02","2012-07-24 16:04:03",127
4234,"Amsterdam C-Rotterdam C","Amsterdam Centraal - Woerden",141,,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2012-07-24 16:55:01","2012-07-24 19:33:01",124
4235,"Utrecht Centraal-Den Haag C","Den Haag Centraal - Utrecht Centraal",143,,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2012-07-24 16:57:01","2012-07-24 19:33:02",122
4236,"Utrecht Centraal-Rotterdam C","Rotterdam Centraal - Utrecht Centraal",142,,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2012-07-24 17:05:01","2012-07-24 19:33:03",112
4237,Groningen-Roodeschool,"Groningen - Eemshaven",158,,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2012-07-24 19:12:01","2012-07-25 02:01:02",139
4238,Zwolle-Amersfoort,"Amersfoort - Zwolle",48,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2012-07-24 20:44:01","2012-07-24 21:58:01",47
4239,Venlo-Roermond,"Roermond - Venlo",66,,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2012-07-25 00:00:01","2012-07-25 02:01:04",121
4240,Zwolle-Amersfoort,"Amersfoort - Zwolle",48,,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2012-07-25 08:59:01","2012-07-25 11:16:02",124
4241,Antwerpen-Centr-Roosendaal,,,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2012-07-25 10:27:01","2012-07-25 11:57:01",55
4242,Schiphol-Breda,"Breda - Rotterdam Centraal (HSL), Rotterdam Centraal - Schiphol Airport (HSL)","15,24",,,"gestrande trein","stranded train","gestrande trein","stranded train","rolling stock","2012-07-25 11:03:02","2012-07-25 15:02:01",202
4243,Nijmegen-Venlo,"Nijmegen - Venlo",64,,,seinstoring,"signal failure",seinstoring,"signal failure",infrastructure,"2012-07-25 11:15:01","2012-07-25 12:34:01",48
4244,"Hilversum-Amsterdam C/Schiphol","Amersfoort - Amsterdam Centraal, Amersfoort - Schiphol Airport","135,148",,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2012-07-25 12:48:01","2012-07-25 14:05:01",64
4245,Delfzijl-Groningen,"Delfzijl - Groningen",157,,,"inzet van de politie","police action","inzet van de politie","police action",external,"2012-07-25 13:33:01","2012-07-25 14:23:01",24
4246,Zutphen-Apeldoorn,"Apeldoorn - Zutphen",85,,,seinstoring,"signal failure",seinstoring,"signal failure",infrastructure,"2012-07-25 21:47:01","2012-07-26 00:57:01",182
4247,Groningen-Leeuwarden,"Groningen - Leeuwarden",102,,,seinstoring,"signal failure",seinstoring,"signal failure",infrastructure,"2012-07-26 07:57:01","2012-07-26 11:40:01",202
4248,Stavoren-Leeuwarden,"Leeuwarden - Stavoren",104,,,versperring,"an obstruction on the line",versperring,"an obstruction on the line",unknown,"2012-07-26 09:55:01","2012-07-26 12:09:03",83
4249,Winterswijk-Zutphen,"Winterswijk - Zutphen",83,,,overwegstoring,"level crossing failure",overwegstoring,"level crossing failure",infrastructure,"2012-07-26 13:14:02","2012-07-26 14:41:01",32
4250,Hengelo-Zutphen,"Hengelo - Zutphen",90,,,overwegstoring,"level crossing failure",overwegstoring,"level crossing failure",infrastructure,"2012-07-26 13:18:01","2012-07-26 14:39:01",28
4251,Deventer-Zutphen,"Deventer - Zutphen",86,,,overwegstoring,"level crossing failure",overwegstoring,"level crossing failure",infrastructure,"2012-07-26 13:20:02","2012-07-26 14:39:03",22
4252,Venlo-Eindhoven,"Eindhoven - Venlo",65,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2012-07-26 18:23:01","2012-07-26 19:14:01",15
4253,Winterswijk-Zutphen,"Winterswijk - Zutphen",83,,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2012-07-26 19:18:01","2012-07-26 21:23:02",94
4254,"Amsterdam C-Den Helder","Alkmaar - Amsterdam Centraal, Alkmaar - Den Helder","161,162",,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2012-07-26 19:46:01","2012-07-26 20:41:02",55
4255,Leeuwarden-Groningen,"Groningen - Leeuwarden",102,,,seinstoring,"signal failure",seinstoring,"signal failure",infrastructure,"2012-07-27 07:22:01","2012-07-27 09:01:02",79
4256,"Alkmaar-Amsterdam C/Haarlem","Alkmaar - Amsterdam Centraal",161,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2012-07-27 07:45:02","2012-07-27 09:53:01",64
4257,Zutphen-Apeldoorn,"Apeldoorn - Zutphen",85,,,seinstoring,"signal failure",seinstoring,"signal failure",infrastructure,"2012-07-27 08:39:01","2012-07-27 12:37:01",231
4258,Dordrecht-Breda,"Breda - Dordrecht",170,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2012-07-27 10:41:01","2012-07-27 12:47:01",10
4259,"Rotterdam C-Breda","Breda - Rotterdam Centraal (HSL)",15,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2012-07-27 10:49:01","2012-07-27 11:35:02",4
4260,"Haarlem-Leiden Centraal","Haarlem - Leiden Centraal",23,,,stroomstoring,"power failure",stroomstoring,"power failure",infrastructure,"2012-07-27 16:48:01","2012-07-27 20:05:01",169
4261,"Schiphol-Leiden Centraal","Leiden Centraal - Schiphol Airport",22,,,"eerdere verstoring","an earlier disruption","eerdere verstoring","an earlier disruption",logistical,"2012-07-27 18:32:01","2012-07-27 20:05:02",65
4262,Winterswijk-Zutphen,"Winterswijk - Zutphen",83,,,seinstoring,"signal failure",seinstoring,"signal failure",infrastructure,"2012-07-27 18:38:02","2012-07-27 19:20:01",18
4263,"Den Haag C-Leiden Centraal","Den Haag Centraal - Leiden Centraal, Den Haag HS - Leiden Centraal","168,169",,,"eerdere verstoring","an earlier disruption","eerdere verstoring","an earlier disruption",logistical,"2012-07-27 19:11:01","2012-07-27 20:05:03",9
4264,Alkmaar-Enkhuizen/Hoorn,"Alkmaar - Hoorn",163,,,seinstoring,"signal failure",seinstoring,"signal failure",infrastructure,"2012-07-27 21:35:01","2012-07-27 21:57:01",14
4265,Winterswijk-Zutphen,"Winterswijk - Zutphen",83,,,"sein-en overwegstoring","signal and level crossing failure","sein-en overwegstoring","signal and level crossing failure",infrastructure,"2012-07-28 07:14:01","2012-07-28 09:59:01",127
4266,Geldermalsen-Dordrecht,"Dordrecht - Geldermalsen",55,,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2012-07-28 11:12:01","2012-07-28 13:05:01",93
4267,"Amsterdam C-Breda","Amsterdam Centraal - Schiphol Airport, Breda - Rotterdam Centraal (HSL), Rotterdam Centraal - Schiphol Airport (HSL)","15,24,32",,,"eerdere verstoring","an earlier disruption","eerdere verstoring","an earlier disruption",logistical,"2012-07-29 10:51:02","2012-07-29 17:04:01",346
4268,"Hilversum-Amsterdam C","Amersfoort - Amsterdam Centraal",135,,,blikseminslag,"lightning strike",blikseminslag,"lightning strike",weather,"2012-07-29 22:12:02","2012-07-30 00:44:01",102
4269,Hilversum,"Almere Oostvaarders - Utrecht Centraal, Amersfoort - Amsterdam Centraal, Amersfoort - Schiphol Airport, Hilversum - Utrecht Centraal","40,135,148,149",,,"inzet van de politie","police action","inzet van de politie","police action",external,"2012-07-29 22:20:01","2012-07-29 23:06:01",11
4270,Amersfoort-Schiphol,"Amersfoort - Schiphol Airport",148,,,blikseminslag,"lightning strike",blikseminslag,"lightning strike",weather,"2012-07-29 22:56:01","2012-07-30 00:44:02",58
4271,Zwolle-Groningen,"Groningen - Zwolle",146,,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2012-07-29 23:14:01","2012-07-30 00:44:03",90
4272,"Amsterdam C-Rotterdam C, Gouda-Alphen a/d Rijn, Utrecht Centraal-Den Haag C/Rotterdam C","Alphen a/d Rijn - Gouda, Den Haag Centraal - Utrecht Centraal, Rotterdam Centraal - Utrecht Centraal","8,142,143",,,"uitloop van werkzaamheden","over-running engineering works","uitloop van werkzaamheden","over-running engineering works","engineering work","2012-07-30 05:50:01","2012-07-30 07:10:01",15
4273,Zwolle-Amersfoort,"Amersfoort - Zwolle",48,,,"inzet van hulpdiensten","an emergency call","inzet van hulpdiensten","an emergency call",external,"2012-07-30 16:11:01","2012-07-30 16:49:01",17
4274,"Leiden Centraal-Haarlem","Haarlem - Leiden Centraal",23,,,"beschadigd spoorviaduct","damaged railway bridge","beschadigd spoorviaduct","damaged railway bridge",accidents,"2012-07-30 16:49:02","2012-07-30 17:44:02",34
4275,"Amsterdam C-Alkmaar","Alkmaar - Amsterdam Centraal",161,,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2012-07-30 21:56:01","2012-07-30 23:40:01",67
4276,Eindhoven-'s-Hertogenbosch,"'s-Hertogenbosch - Eindhoven",153,,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2012-07-31 06:18:02","2012-07-31 09:37:01",165
4277,"Amsterdam C-Rotterdam C, Utrecht Centraal-Den Haag C/Rotterdam C","Den Haag Centraal - Utrecht Centraal, Rotterdam Centraal - Utrecht Centraal","142,143",,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2012-07-31 08:18:01","2012-07-31 10:50:01",101
4278,Nijmegen-'s-Hertogenbosch,"'s-Hertogenbosch - Nijmegen",57,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2012-07-31 10:59:01","2012-07-31 12:41:01",67
4279,Dordrecht-Breda/Roosendaal,"Breda - Dordrecht, Dordrecht - Roosendaal","170,171",,,"inzet van hulpdiensten","an emergency call","inzet van hulpdiensten","an emergency call",external,"2012-07-31 11:55:01","2012-07-31 13:03:01",46
4280,Eindhoven-Venlo,"Eindhoven - Venlo",65,,,versperring,"an obstruction on the line",versperring,"an obstruction on the line",unknown,"2012-07-31 15:52:01","2012-07-31 16:32:01",18
4281,Arnhem-Zutphen,"Arnhem Centraal - Zutphen",132,,,"sein-en overwegstoring","signal and level crossing failure","sein-en overwegstoring","signal and level crossing failure",infrastructure,"2012-07-31 16:19:01","2012-07-31 17:24:01",7
4282,Almelo-Enschede,"Almelo - Hengelo, Enschede - Hengelo","89,92",,,seinstoring,"signal failure",seinstoring,"signal failure",infrastructure,"2012-07-31 17:08:01","2012-07-31 19:06:01",82
4283,"Rotterdam C-Dordrecht","Dordrecht - Rotterdam Centraal",16,,,"persoon op het spoor","person on the railway track","persoon op het spoor","person on the railway track",external,"2012-07-31 18:44:01","2012-07-31 19:43:01",11
4284,"Dordrecht-Rotterdam C","Dordrecht - Rotterdam Centraal",16,,,seinstoring,"signal failure",seinstoring,"signal failure",infrastructure,"2012-08-01 05:39:01","2012-08-01 12:35:38",374
4285,"Rotterdam C-Amsterdam C","Amsterdam Centraal - Schiphol Airport, Rotterdam Centraal - Schiphol Airport (HSL)","24,32",,,seinstoring,"signal failure",seinstoring,"signal failure",infrastructure,"2012-08-01 06:51:02","2012-08-01 12:37:43",302
4286,Tiel-Arnhem,"Arnhem Centraal - Tiel",54,,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2012-08-01 08:45:01","2012-08-01 11:29:01",126
4287,"Alkmaar-Amsterdam C","Alkmaar - Amsterdam Centraal, Schiphol Airport - Zaandam","161,165",,,seinstoring,"signal failure",seinstoring,"signal failure",infrastructure,"2012-08-01 09:51:01","2012-08-01 10:45:02",40
4288,Roosendaal-Dordrecht,"Dordrecht - Roosendaal",171,,,"defect spoor","defective railway track","defect spoor","defective railway track",infrastructure,"2012-08-01 12:44:33","2012-08-01 14:42:02",84
4289,"Leiden Centraal-Haarlem","Haarlem - Leiden Centraal",23,,,"beschadigd spoorviaduct","damaged railway bridge","beschadigd spoorviaduct","damaged railway bridge",accidents,"2012-08-01 13:51:01","2012-08-01 15:21:02",53
4290,"Den Haag HS-Den Haag C","Den Haag Centraal - Den Haag HS",10,,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2012-08-01 15:50:04","2012-08-01 18:27:01",120
4291,'s-Hertogenbosch-Nijmegen,"'s-Hertogenbosch - Nijmegen",57,,,overwegstoring,"level crossing failure",overwegstoring,"level crossing failure",infrastructure,"2012-08-02 05:37:01","2012-08-02 07:19:01",96
4292,"Enkhuizen-Amsterdam C/Schiphol","Amsterdam Centraal - Hoorn",164,,,"sein-en overwegstoring","signal and level crossing failure","sein-en overwegstoring","signal and level crossing failure",infrastructure,"2012-08-02 05:55:01","2012-08-02 08:49:01",144
4293,Alkmaar-Enkhuizen/Hoorn,"Alkmaar - Hoorn",163,,,"sein-en overwegstoring","signal and level crossing failure","sein-en overwegstoring","signal and level crossing failure",infrastructure,"2012-08-02 07:21:01","2012-08-02 09:13:01",88
4294,Geldermalsen-Dordrecht,"Dordrecht - Geldermalsen",55,,,"sein-en overwegstoring","signal and level crossing failure","sein-en overwegstoring","signal and level crossing failure",infrastructure,"2012-08-02 14:47:01","2012-08-02 16:34:01",81
4295,Arnhem-Winterswijk,"Arnhem Centraal - Winterswijk",82,,,"sein-en overwegstoring","signal and level crossing failure","sein-en overwegstoring","signal and level crossing failure",infrastructure,"2012-08-02 17:56:01","2012-08-02 19:01:02",29
4296,"Amersfoort-Rotterdam C","Amersfoort - Utrecht Centraal, Rotterdam Centraal - Utrecht Centraal","134,142",,,seinstoring,"signal failure",seinstoring,"signal failure",infrastructure,"2012-08-03 07:32:02","2012-08-03 13:41:01",287
4297,Vlissingen-Roosendaal,"Roosendaal - Vlissingen",21,,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2012-08-03 16:50:02","2012-08-03 18:30:01",83
4298,"Utrecht Centraal-Rotterdam C","Rotterdam Centraal - Utrecht Centraal",142,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2012-08-04 09:33:01","2012-08-04 10:35:01",42
4299,"Utrecht Centraal-Arnhem","Arnhem Centraal - Utrecht Centraal",133,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2012-08-04 11:48:01","2012-08-04 14:10:01",102
4300,"Rhenen-Utrecht Centraal","Rhenen - Utrecht Centraal",166,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2012-08-04 12:02:01","2012-08-04 14:10:03",88
4301,Geldermalsen-Dordrecht,"Dordrecht - Geldermalsen",55,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2012-08-04 17:55:01","2012-08-04 19:24:01",85
4302,"Rotterdam C-Dordrecht","Dordrecht - Rotterdam Centraal",16,,,versperring,"an obstruction on the line",versperring,"an obstruction on the line",unknown,"2012-08-04 19:55:01","2012-08-04 20:32:01",15
4303,"Rotterdam C-Dordrecht","Dordrecht - Rotterdam Centraal",16,,,"persoon op het spoor","person on the railway track","persoon op het spoor","person on the railway track",external,"2012-08-05 21:22:02","2012-08-05 21:59:02",13
4304,"Alkmaar-Amsterdam C/Haarlem","Alkmaar - Amsterdam Centraal, Haarlem - Uitgeest","111,161",,,blikseminslag,"lightning strike",blikseminslag,"lightning strike",weather,"2012-08-06 07:02:01","2012-08-06 10:29:01",176
4305,"Utrecht Centraal-Schiphol","Schiphol Airport - Utrecht Centraal",137,,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2012-08-06 11:39:01","2012-08-06 15:18:01",197
4306,Arnhem-Ede-Wageningen,"Arnhem Centraal - Utrecht Centraal",133,,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2012-08-06 14:49:01","2012-08-06 15:18:02",29
4307,"Gouda-Alphen a/d Rijn","Alphen a/d Rijn - Gouda",8,,,seinstoring,"signal failure",seinstoring,"signal failure",infrastructure,"2012-08-06 18:41:02","2012-08-06 21:32:01",142
4308,"Leiden Centraal-Den Haag C","Den Haag Centraal - Leiden Centraal",169,,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2012-08-07 11:44:01","2012-08-07 17:38:01",320
4309,"Alkmaar-Den Helder","Alkmaar - Den Helder",162,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2012-08-07 16:22:01","2012-08-07 17:52:01",48
4310,"Den Haag C-Amsterdam C","Amsterdam Centraal - Haarlem, Den Haag Centraal - Leiden Centraal, Haarlem - Leiden Centraal","23,112,169",,,"eerdere verstoring","an earlier disruption","eerdere verstoring","an earlier disruption",logistical,"2012-08-07 17:26:01","2012-08-07 19:05:01",81
4311,Nijmegen-Zutphen,"Arnhem Centraal - Nijmegen, Arnhem Centraal - Zutphen","59,132",,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2012-08-08 13:45:02","2012-08-08 14:40:01",22
